image_id,image_path,label_path,dataset_name,task,split,label_exists
041687893d6689e5,datasets\raw\face_detection\images\train\041687893d6689e5.jpg,datasets\raw\face_detection\labels\train\041687893d6689e5.txt,face_detection,face_detection,train,True
041f9ad37ada121d,datasets\raw\face_detection\images\train\041f9ad37ada121d.jpg,datasets\raw\face_detection\labels\train\041f9ad37ada121d.txt,face_detection,face_detection,train,True
04215cd1664e6c95,datasets\raw\face_detection\images\train\04215cd1664e6c95.jpg,datasets\raw\face_detection\labels\train\04215cd1664e6c95.txt,face_detection,face_detection,train,True
042405032ceb9bd0,datasets\raw\face_detection\images\train\042405032ceb9bd0.jpg,datasets\raw\face_detection\labels\train\042405032ceb9bd0.txt,face_detection,face_detection,train,True
04256a2f4767b878,datasets\raw\face_detection\images\train\04256a2f4767b878.jpg,datasets\raw\face_detection\labels\train\04256a2f4767b878.txt,face_detection,face_detection,train,True
042b5e2fe2c657ea,datasets\raw\face_detection\images\train\042b5e2fe2c657ea.jpg,datasets\raw\face_detection\labels\train\042b5e2fe2c657ea.txt,face_detection,face_detection,train,True
042c222237a50bf8,datasets\raw\face_detection\images\train\042c222237a50bf8.jpg,datasets\raw\face_detection\labels\train\042c222237a50bf8.txt,face_detection,face_detection,train,True
0430f35342fdb245,datasets\raw\face_detection\images\train\0430f35342fdb245.jpg,datasets\raw\face_detection\labels\train\0430f35342fdb245.txt,face_detection,face_detection,train,True
04315cf1b7e57a6f,datasets\raw\face_detection\images\train\04315cf1b7e57a6f.jpg,datasets\raw\face_detection\labels\train\04315cf1b7e57a6f.txt,face_detection,face_detection,train,True
04355e8af42bb469,datasets\raw\face_detection\images\train\04355e8af42bb469.jpg,datasets\raw\face_detection\labels\train\04355e8af42bb469.txt,face_detection,face_detection,train,True
04380af6cbe06f3f,datasets\raw\face_detection\images\train\04380af6cbe06f3f.jpg,datasets\raw\face_detection\labels\train\04380af6cbe06f3f.txt,face_detection,face_detection,train,True
043f162b5eb70c57,datasets\raw\face_detection\images\train\043f162b5eb70c57.jpg,datasets\raw\face_detection\labels\train\043f162b5eb70c57.txt,face_detection,face_detection,train,True
0441ac12d79e7994,datasets\raw\face_detection\images\train\0441ac12d79e7994.jpg,datasets\raw\face_detection\labels\train\0441ac12d79e7994.txt,face_detection,face_detection,train,True
0445381710947770,datasets\raw\face_detection\images\train\0445381710947770.jpg,datasets\raw\face_detection\labels\train\0445381710947770.txt,face_detection,face_detection,train,True
0446fbf374cdf2e5,datasets\raw\face_detection\images\train\0446fbf374cdf2e5.jpg,datasets\raw\face_detection\labels\train\0446fbf374cdf2e5.txt,face_detection,face_detection,train,True
044d5581bcce27ea,datasets\raw\face_detection\images\train\044d5581bcce27ea.jpg,datasets\raw\face_detection\labels\train\044d5581bcce27ea.txt,face_detection,face_detection,train,True
044e7485a9fe4da9,datasets\raw\face_detection\images\train\044e7485a9fe4da9.jpg,datasets\raw\face_detection\labels\train\044e7485a9fe4da9.txt,face_detection,face_detection,train,True
044ef21dcbf66346,datasets\raw\face_detection\images\train\044ef21dcbf66346.jpg,datasets\raw\face_detection\labels\train\044ef21dcbf66346.txt,face_detection,face_detection,train,True
045e095c6ed3fe82,datasets\raw\face_detection\images\train\045e095c6ed3fe82.jpg,datasets\raw\face_detection\labels\train\045e095c6ed3fe82.txt,face_detection,face_detection,train,True
045e68649a2a4b96,datasets\raw\face_detection\images\train\045e68649a2a4b96.jpg,datasets\raw\face_detection\labels\train\045e68649a2a4b96.txt,face_detection,face_detection,train,True
04603f37e4b50fd3,datasets\raw\face_detection\images\train\04603f37e4b50fd3.jpg,datasets\raw\face_detection\labels\train\04603f37e4b50fd3.txt,face_detection,face_detection,train,True
0462e7d07045146f,datasets\raw\face_detection\images\train\0462e7d07045146f.jpg,datasets\raw\face_detection\labels\train\0462e7d07045146f.txt,face_detection,face_detection,train,True
0465f3fa42c037ba,datasets\raw\face_detection\images\train\0465f3fa42c037ba.jpg,datasets\raw\face_detection\labels\train\0465f3fa42c037ba.txt,face_detection,face_detection,train,True
0469e32980e2622c,datasets\raw\face_detection\images\train\0469e32980e2622c.jpg,datasets\raw\face_detection\labels\train\0469e32980e2622c.txt,face_detection,face_detection,train,True
046eea3245cd4ea4,datasets\raw\face_detection\images\train\046eea3245cd4ea4.jpg,datasets\raw\face_detection\labels\train\046eea3245cd4ea4.txt,face_detection,face_detection,train,True
04725085c2e2804d,datasets\raw\face_detection\images\train\04725085c2e2804d.jpg,datasets\raw\face_detection\labels\train\04725085c2e2804d.txt,face_detection,face_detection,train,True
0472e42a620cee1e,datasets\raw\face_detection\images\train\0472e42a620cee1e.jpg,datasets\raw\face_detection\labels\train\0472e42a620cee1e.txt,face_detection,face_detection,train,True
047412d0cd8c60c1,datasets\raw\face_detection\images\train\047412d0cd8c60c1.jpg,datasets\raw\face_detection\labels\train\047412d0cd8c60c1.txt,face_detection,face_detection,train,True
0476ccdaa240287c,datasets\raw\face_detection\images\train\0476ccdaa240287c.jpg,datasets\raw\face_detection\labels\train\0476ccdaa240287c.txt,face_detection,face_detection,train,True
047be172010f5da2,datasets\raw\face_detection\images\train\047be172010f5da2.jpg,datasets\raw\face_detection\labels\train\047be172010f5da2.txt,face_detection,face_detection,train,True
048238ee3127d2e4,datasets\raw\face_detection\images\train\048238ee3127d2e4.jpg,datasets\raw\face_detection\labels\train\048238ee3127d2e4.txt,face_detection,face_detection,train,True
04857ef7d53529f3,datasets\raw\face_detection\images\train\04857ef7d53529f3.jpg,datasets\raw\face_detection\labels\train\04857ef7d53529f3.txt,face_detection,face_detection,train,True
048d5e68c8f06e6e,datasets\raw\face_detection\images\train\048d5e68c8f06e6e.jpg,datasets\raw\face_detection\labels\train\048d5e68c8f06e6e.txt,face_detection,face_detection,train,True
04927b313fa30012,datasets\raw\face_detection\images\train\04927b313fa30012.jpg,datasets\raw\face_detection\labels\train\04927b313fa30012.txt,face_detection,face_detection,train,True
049634f5f9176b96,datasets\raw\face_detection\images\train\049634f5f9176b96.jpg,datasets\raw\face_detection\labels\train\049634f5f9176b96.txt,face_detection,face_detection,train,True
04a3819d65b18b7d,datasets\raw\face_detection\images\train\04a3819d65b18b7d.jpg,datasets\raw\face_detection\labels\train\04a3819d65b18b7d.txt,face_detection,face_detection,train,True
04a3c49fd453bfeb,datasets\raw\face_detection\images\train\04a3c49fd453bfeb.jpg,datasets\raw\face_detection\labels\train\04a3c49fd453bfeb.txt,face_detection,face_detection,train,True
04add5ce1d9c1578,datasets\raw\face_detection\images\train\04add5ce1d9c1578.jpg,datasets\raw\face_detection\labels\train\04add5ce1d9c1578.txt,face_detection,face_detection,train,True
04afa70d1139cf48,datasets\raw\face_detection\images\train\04afa70d1139cf48.jpg,datasets\raw\face_detection\labels\train\04afa70d1139cf48.txt,face_detection,face_detection,train,True
04b16581168fc82a,datasets\raw\face_detection\images\train\04b16581168fc82a.jpg,datasets\raw\face_detection\labels\train\04b16581168fc82a.txt,face_detection,face_detection,train,True
04b73aaef1114237,datasets\raw\face_detection\images\train\04b73aaef1114237.jpg,datasets\raw\face_detection\labels\train\04b73aaef1114237.txt,face_detection,face_detection,train,True
04bc583206dc0a6c,datasets\raw\face_detection\images\train\04bc583206dc0a6c.jpg,datasets\raw\face_detection\labels\train\04bc583206dc0a6c.txt,face_detection,face_detection,train,True
04c71a86edd3fb9b,datasets\raw\face_detection\images\train\04c71a86edd3fb9b.jpg,datasets\raw\face_detection\labels\train\04c71a86edd3fb9b.txt,face_detection,face_detection,train,True
04c9f4a515c5301c,datasets\raw\face_detection\images\train\04c9f4a515c5301c.jpg,datasets\raw\face_detection\labels\train\04c9f4a515c5301c.txt,face_detection,face_detection,train,True
04cbc5a430a7442b,datasets\raw\face_detection\images\train\04cbc5a430a7442b.jpg,datasets\raw\face_detection\labels\train\04cbc5a430a7442b.txt,face_detection,face_detection,train,True
04ce3affb8b34ee8,datasets\raw\face_detection\images\train\04ce3affb8b34ee8.jpg,datasets\raw\face_detection\labels\train\04ce3affb8b34ee8.txt,face_detection,face_detection,train,True
04d2a267a14259a8,datasets\raw\face_detection\images\train\04d2a267a14259a8.jpg,datasets\raw\face_detection\labels\train\04d2a267a14259a8.txt,face_detection,face_detection,train,True
04d6ab12f60c2def,datasets\raw\face_detection\images\train\04d6ab12f60c2def.jpg,datasets\raw\face_detection\labels\train\04d6ab12f60c2def.txt,face_detection,face_detection,train,True
04d8fafa5cf55477,datasets\raw\face_detection\images\train\04d8fafa5cf55477.jpg,datasets\raw\face_detection\labels\train\04d8fafa5cf55477.txt,face_detection,face_detection,train,True
04d988ce61303dac,datasets\raw\face_detection\images\train\04d988ce61303dac.jpg,datasets\raw\face_detection\labels\train\04d988ce61303dac.txt,face_detection,face_detection,train,True
04d9a478e06c11a8,datasets\raw\face_detection\images\train\04d9a478e06c11a8.jpg,datasets\raw\face_detection\labels\train\04d9a478e06c11a8.txt,face_detection,face_detection,train,True
04daa38b1426c41f,datasets\raw\face_detection\images\train\04daa38b1426c41f.jpg,datasets\raw\face_detection\labels\train\04daa38b1426c41f.txt,face_detection,face_detection,train,True
04de212a7a86d891,datasets\raw\face_detection\images\train\04de212a7a86d891.jpg,datasets\raw\face_detection\labels\train\04de212a7a86d891.txt,face_detection,face_detection,train,True
04df9321ebdf05ed,datasets\raw\face_detection\images\train\04df9321ebdf05ed.jpg,datasets\raw\face_detection\labels\train\04df9321ebdf05ed.txt,face_detection,face_detection,train,True
04e69d88184f5b8a,datasets\raw\face_detection\images\train\04e69d88184f5b8a.jpg,datasets\raw\face_detection\labels\train\04e69d88184f5b8a.txt,face_detection,face_detection,train,True
04ea95be83aa7e34,datasets\raw\face_detection\images\train\04ea95be83aa7e34.jpg,datasets\raw\face_detection\labels\train\04ea95be83aa7e34.txt,face_detection,face_detection,train,True
04ef93fff7c4eb27,datasets\raw\face_detection\images\train\04ef93fff7c4eb27.jpg,datasets\raw\face_detection\labels\train\04ef93fff7c4eb27.txt,face_detection,face_detection,train,True
04f2002be1763db5,datasets\raw\face_detection\images\train\04f2002be1763db5.jpg,datasets\raw\face_detection\labels\train\04f2002be1763db5.txt,face_detection,face_detection,train,True
04f212e0b56cb275,datasets\raw\face_detection\images\train\04f212e0b56cb275.jpg,datasets\raw\face_detection\labels\train\04f212e0b56cb275.txt,face_detection,face_detection,train,True
04f520b74101b174,datasets\raw\face_detection\images\train\04f520b74101b174.jpg,datasets\raw\face_detection\labels\train\04f520b74101b174.txt,face_detection,face_detection,train,True
04fb3701197aec64,datasets\raw\face_detection\images\train\04fb3701197aec64.jpg,datasets\raw\face_detection\labels\train\04fb3701197aec64.txt,face_detection,face_detection,train,True
04fdf041b13eb764,datasets\raw\face_detection\images\train\04fdf041b13eb764.jpg,datasets\raw\face_detection\labels\train\04fdf041b13eb764.txt,face_detection,face_detection,train,True
04fee9c68be48350,datasets\raw\face_detection\images\train\04fee9c68be48350.jpg,datasets\raw\face_detection\labels\train\04fee9c68be48350.txt,face_detection,face_detection,train,True
0501194f1791dfce,datasets\raw\face_detection\images\train\0501194f1791dfce.jpg,datasets\raw\face_detection\labels\train\0501194f1791dfce.txt,face_detection,face_detection,train,True
0501842aa166c662,datasets\raw\face_detection\images\train\0501842aa166c662.jpg,datasets\raw\face_detection\labels\train\0501842aa166c662.txt,face_detection,face_detection,train,True
0501c72698ddcc62,datasets\raw\face_detection\images\train\0501c72698ddcc62.jpg,datasets\raw\face_detection\labels\train\0501c72698ddcc62.txt,face_detection,face_detection,train,True
0503247d92fd6527,datasets\raw\face_detection\images\train\0503247d92fd6527.jpg,datasets\raw\face_detection\labels\train\0503247d92fd6527.txt,face_detection,face_detection,train,True
052b387d09f394bd,datasets\raw\face_detection\images\train\052b387d09f394bd.jpg,datasets\raw\face_detection\labels\train\052b387d09f394bd.txt,face_detection,face_detection,train,True
052b72332d8b337c,datasets\raw\face_detection\images\train\052b72332d8b337c.jpg,datasets\raw\face_detection\labels\train\052b72332d8b337c.txt,face_detection,face_detection,train,True
0532c3a1a6918e29,datasets\raw\face_detection\images\train\0532c3a1a6918e29.jpg,datasets\raw\face_detection\labels\train\0532c3a1a6918e29.txt,face_detection,face_detection,train,True
0534539eb5c77c82,datasets\raw\face_detection\images\train\0534539eb5c77c82.jpg,datasets\raw\face_detection\labels\train\0534539eb5c77c82.txt,face_detection,face_detection,train,True
05387cb79b61541f,datasets\raw\face_detection\images\train\05387cb79b61541f.jpg,datasets\raw\face_detection\labels\train\05387cb79b61541f.txt,face_detection,face_detection,train,True
053960bc416fcb94,datasets\raw\face_detection\images\train\053960bc416fcb94.jpg,datasets\raw\face_detection\labels\train\053960bc416fcb94.txt,face_detection,face_detection,train,True
053cd00cd6867ce5,datasets\raw\face_detection\images\train\053cd00cd6867ce5.jpg,datasets\raw\face_detection\labels\train\053cd00cd6867ce5.txt,face_detection,face_detection,train,True
053e84f6b86fd549,datasets\raw\face_detection\images\train\053e84f6b86fd549.jpg,datasets\raw\face_detection\labels\train\053e84f6b86fd549.txt,face_detection,face_detection,train,True
054376adc739fc95,datasets\raw\face_detection\images\train\054376adc739fc95.jpg,datasets\raw\face_detection\labels\train\054376adc739fc95.txt,face_detection,face_detection,train,True
0546c82a35006579,datasets\raw\face_detection\images\train\0546c82a35006579.jpg,datasets\raw\face_detection\labels\train\0546c82a35006579.txt,face_detection,face_detection,train,True
0546d8ac01e47edd,datasets\raw\face_detection\images\train\0546d8ac01e47edd.jpg,datasets\raw\face_detection\labels\train\0546d8ac01e47edd.txt,face_detection,face_detection,train,True
054bc32b926c2f5b,datasets\raw\face_detection\images\train\054bc32b926c2f5b.jpg,datasets\raw\face_detection\labels\train\054bc32b926c2f5b.txt,face_detection,face_detection,train,True
05506f3e9a48fdc8,datasets\raw\face_detection\images\train\05506f3e9a48fdc8.jpg,datasets\raw\face_detection\labels\train\05506f3e9a48fdc8.txt,face_detection,face_detection,train,True
055c6ed5444c6a3c,datasets\raw\face_detection\images\train\055c6ed5444c6a3c.jpg,datasets\raw\face_detection\labels\train\055c6ed5444c6a3c.txt,face_detection,face_detection,train,True
055e6492799cfed8,datasets\raw\face_detection\images\train\055e6492799cfed8.jpg,datasets\raw\face_detection\labels\train\055e6492799cfed8.txt,face_detection,face_detection,train,True
056174dae349097a,datasets\raw\face_detection\images\train\056174dae349097a.jpg,datasets\raw\face_detection\labels\train\056174dae349097a.txt,face_detection,face_detection,train,True
0561fd477056f02b,datasets\raw\face_detection\images\train\0561fd477056f02b.jpg,datasets\raw\face_detection\labels\train\0561fd477056f02b.txt,face_detection,face_detection,train,True
056ae80ae8fc5e9f,datasets\raw\face_detection\images\train\056ae80ae8fc5e9f.jpg,datasets\raw\face_detection\labels\train\056ae80ae8fc5e9f.txt,face_detection,face_detection,train,True
056ed4585799754c,datasets\raw\face_detection\images\train\056ed4585799754c.jpg,datasets\raw\face_detection\labels\train\056ed4585799754c.txt,face_detection,face_detection,train,True
0573432920c0f5fe,datasets\raw\face_detection\images\train\0573432920c0f5fe.jpg,datasets\raw\face_detection\labels\train\0573432920c0f5fe.txt,face_detection,face_detection,train,True
057b8d5c0fc2ab03,datasets\raw\face_detection\images\train\057b8d5c0fc2ab03.jpg,datasets\raw\face_detection\labels\train\057b8d5c0fc2ab03.txt,face_detection,face_detection,train,True
05801e77d6139a38,datasets\raw\face_detection\images\train\05801e77d6139a38.jpg,datasets\raw\face_detection\labels\train\05801e77d6139a38.txt,face_detection,face_detection,train,True
0595e5d4b4cf2399,datasets\raw\face_detection\images\train\0595e5d4b4cf2399.jpg,datasets\raw\face_detection\labels\train\0595e5d4b4cf2399.txt,face_detection,face_detection,train,True
05a4d47d18984cc5,datasets\raw\face_detection\images\train\05a4d47d18984cc5.jpg,datasets\raw\face_detection\labels\train\05a4d47d18984cc5.txt,face_detection,face_detection,train,True
05b0416285a0bddc,datasets\raw\face_detection\images\train\05b0416285a0bddc.jpg,datasets\raw\face_detection\labels\train\05b0416285a0bddc.txt,face_detection,face_detection,train,True
05b0f3b55f08dfe2,datasets\raw\face_detection\images\train\05b0f3b55f08dfe2.jpg,datasets\raw\face_detection\labels\train\05b0f3b55f08dfe2.txt,face_detection,face_detection,train,True
05d33b0a438208b2,datasets\raw\face_detection\images\train\05d33b0a438208b2.jpg,datasets\raw\face_detection\labels\train\05d33b0a438208b2.txt,face_detection,face_detection,train,True
05d8307ff89541b4,datasets\raw\face_detection\images\train\05d8307ff89541b4.jpg,datasets\raw\face_detection\labels\train\05d8307ff89541b4.txt,face_detection,face_detection,train,True
05d8aaf15ffd2078,datasets\raw\face_detection\images\train\05d8aaf15ffd2078.jpg,datasets\raw\face_detection\labels\train\05d8aaf15ffd2078.txt,face_detection,face_detection,train,True
05de4c622a4a146a,datasets\raw\face_detection\images\train\05de4c622a4a146a.jpg,datasets\raw\face_detection\labels\train\05de4c622a4a146a.txt,face_detection,face_detection,train,True
05eb6f6a5192a2f4,datasets\raw\face_detection\images\train\05eb6f6a5192a2f4.jpg,datasets\raw\face_detection\labels\train\05eb6f6a5192a2f4.txt,face_detection,face_detection,train,True
05f37af28bf7bafb,datasets\raw\face_detection\images\train\05f37af28bf7bafb.jpg,datasets\raw\face_detection\labels\train\05f37af28bf7bafb.txt,face_detection,face_detection,train,True
05fc3d3a722bd3da,datasets\raw\face_detection\images\train\05fc3d3a722bd3da.jpg,datasets\raw\face_detection\labels\train\05fc3d3a722bd3da.txt,face_detection,face_detection,train,True
060457145c0c5864,datasets\raw\face_detection\images\train\060457145c0c5864.jpg,datasets\raw\face_detection\labels\train\060457145c0c5864.txt,face_detection,face_detection,train,True
0609ca5bd67eec26,datasets\raw\face_detection\images\train\0609ca5bd67eec26.jpg,datasets\raw\face_detection\labels\train\0609ca5bd67eec26.txt,face_detection,face_detection,train,True
060bc192ae335659,datasets\raw\face_detection\images\train\060bc192ae335659.jpg,datasets\raw\face_detection\labels\train\060bc192ae335659.txt,face_detection,face_detection,train,True
060c3e4ff357b917,datasets\raw\face_detection\images\train\060c3e4ff357b917.jpg,datasets\raw\face_detection\labels\train\060c3e4ff357b917.txt,face_detection,face_detection,train,True
060dc43e8a824976,datasets\raw\face_detection\images\train\060dc43e8a824976.jpg,datasets\raw\face_detection\labels\train\060dc43e8a824976.txt,face_detection,face_detection,train,True
0617a19e952db838,datasets\raw\face_detection\images\train\0617a19e952db838.jpg,datasets\raw\face_detection\labels\train\0617a19e952db838.txt,face_detection,face_detection,train,True
06185448c9993cc5,datasets\raw\face_detection\images\train\06185448c9993cc5.jpg,datasets\raw\face_detection\labels\train\06185448c9993cc5.txt,face_detection,face_detection,train,True
06213fba59a0b936,datasets\raw\face_detection\images\train\06213fba59a0b936.jpg,datasets\raw\face_detection\labels\train\06213fba59a0b936.txt,face_detection,face_detection,train,True
0623297ebf87d379,datasets\raw\face_detection\images\train\0623297ebf87d379.jpg,datasets\raw\face_detection\labels\train\0623297ebf87d379.txt,face_detection,face_detection,train,True
0625b3667eccd404,datasets\raw\face_detection\images\train\0625b3667eccd404.jpg,datasets\raw\face_detection\labels\train\0625b3667eccd404.txt,face_detection,face_detection,train,True
0627e86d849f3e7a,datasets\raw\face_detection\images\train\0627e86d849f3e7a.jpg,datasets\raw\face_detection\labels\train\0627e86d849f3e7a.txt,face_detection,face_detection,train,True
0628fe8967abaf01,datasets\raw\face_detection\images\train\0628fe8967abaf01.jpg,datasets\raw\face_detection\labels\train\0628fe8967abaf01.txt,face_detection,face_detection,train,True
0639d0d51bf59193,datasets\raw\face_detection\images\train\0639d0d51bf59193.jpg,datasets\raw\face_detection\labels\train\0639d0d51bf59193.txt,face_detection,face_detection,train,True
063ef3a26ff7970f,datasets\raw\face_detection\images\train\063ef3a26ff7970f.jpg,datasets\raw\face_detection\labels\train\063ef3a26ff7970f.txt,face_detection,face_detection,train,True
063f2c6b927a1ce9,datasets\raw\face_detection\images\train\063f2c6b927a1ce9.jpg,datasets\raw\face_detection\labels\train\063f2c6b927a1ce9.txt,face_detection,face_detection,train,True
0642c4ff6b8ccd7b,datasets\raw\face_detection\images\train\0642c4ff6b8ccd7b.jpg,datasets\raw\face_detection\labels\train\0642c4ff6b8ccd7b.txt,face_detection,face_detection,train,True
0644a3dba58da79e,datasets\raw\face_detection\images\train\0644a3dba58da79e.jpg,datasets\raw\face_detection\labels\train\0644a3dba58da79e.txt,face_detection,face_detection,train,True
0645393503cad055,datasets\raw\face_detection\images\train\0645393503cad055.jpg,datasets\raw\face_detection\labels\train\0645393503cad055.txt,face_detection,face_detection,train,True
0645d42610758414,datasets\raw\face_detection\images\train\0645d42610758414.jpg,datasets\raw\face_detection\labels\train\0645d42610758414.txt,face_detection,face_detection,train,True
064b1c0ce28c8e9f,datasets\raw\face_detection\images\train\064b1c0ce28c8e9f.jpg,datasets\raw\face_detection\labels\train\064b1c0ce28c8e9f.txt,face_detection,face_detection,train,True
06506cd6a056ac8d,datasets\raw\face_detection\images\train\06506cd6a056ac8d.jpg,datasets\raw\face_detection\labels\train\06506cd6a056ac8d.txt,face_detection,face_detection,train,True
0658c4d132ed9af6,datasets\raw\face_detection\images\train\0658c4d132ed9af6.jpg,datasets\raw\face_detection\labels\train\0658c4d132ed9af6.txt,face_detection,face_detection,train,True
0660a32352e5dc09,datasets\raw\face_detection\images\train\0660a32352e5dc09.jpg,datasets\raw\face_detection\labels\train\0660a32352e5dc09.txt,face_detection,face_detection,train,True
066467687ca27032,datasets\raw\face_detection\images\train\066467687ca27032.jpg,datasets\raw\face_detection\labels\train\066467687ca27032.txt,face_detection,face_detection,train,True
066a180f2063e53d,datasets\raw\face_detection\images\train\066a180f2063e53d.jpg,datasets\raw\face_detection\labels\train\066a180f2063e53d.txt,face_detection,face_detection,train,True
06741e5ed896ffc8,datasets\raw\face_detection\images\train\06741e5ed896ffc8.jpg,datasets\raw\face_detection\labels\train\06741e5ed896ffc8.txt,face_detection,face_detection,train,True
0679057b431f492e,datasets\raw\face_detection\images\train\0679057b431f492e.jpg,datasets\raw\face_detection\labels\train\0679057b431f492e.txt,face_detection,face_detection,train,True
06798c5261dc06be,datasets\raw\face_detection\images\train\06798c5261dc06be.jpg,datasets\raw\face_detection\labels\train\06798c5261dc06be.txt,face_detection,face_detection,train,True
0680bd68830e0c9d,datasets\raw\face_detection\images\train\0680bd68830e0c9d.jpg,datasets\raw\face_detection\labels\train\0680bd68830e0c9d.txt,face_detection,face_detection,train,True
0683227ff849a3fa,datasets\raw\face_detection\images\train\0683227ff849a3fa.jpg,datasets\raw\face_detection\labels\train\0683227ff849a3fa.txt,face_detection,face_detection,train,True
069372d88e6cd3fd,datasets\raw\face_detection\images\train\069372d88e6cd3fd.jpg,datasets\raw\face_detection\labels\train\069372d88e6cd3fd.txt,face_detection,face_detection,train,True
069e00085c873522,datasets\raw\face_detection\images\train\069e00085c873522.jpg,datasets\raw\face_detection\labels\train\069e00085c873522.txt,face_detection,face_detection,train,True
069ed4e9e1b4ab04,datasets\raw\face_detection\images\train\069ed4e9e1b4ab04.jpg,datasets\raw\face_detection\labels\train\069ed4e9e1b4ab04.txt,face_detection,face_detection,train,True
06a2a3c3c13ae353,datasets\raw\face_detection\images\train\06a2a3c3c13ae353.jpg,datasets\raw\face_detection\labels\train\06a2a3c3c13ae353.txt,face_detection,face_detection,train,True
06a7338cf306dcd0,datasets\raw\face_detection\images\train\06a7338cf306dcd0.jpg,datasets\raw\face_detection\labels\train\06a7338cf306dcd0.txt,face_detection,face_detection,train,True
06b9a7063aecc0a4,datasets\raw\face_detection\images\train\06b9a7063aecc0a4.jpg,datasets\raw\face_detection\labels\train\06b9a7063aecc0a4.txt,face_detection,face_detection,train,True
06bf0527b566967f,datasets\raw\face_detection\images\train\06bf0527b566967f.jpg,datasets\raw\face_detection\labels\train\06bf0527b566967f.txt,face_detection,face_detection,train,True
06c317d443eb724c,datasets\raw\face_detection\images\train\06c317d443eb724c.jpg,datasets\raw\face_detection\labels\train\06c317d443eb724c.txt,face_detection,face_detection,train,True
06c581a5129b6373,datasets\raw\face_detection\images\train\06c581a5129b6373.jpg,datasets\raw\face_detection\labels\train\06c581a5129b6373.txt,face_detection,face_detection,train,True
06cf8a93cffdffd1,datasets\raw\face_detection\images\train\06cf8a93cffdffd1.jpg,datasets\raw\face_detection\labels\train\06cf8a93cffdffd1.txt,face_detection,face_detection,train,True
06dc8666d58ce6bc,datasets\raw\face_detection\images\train\06dc8666d58ce6bc.jpg,datasets\raw\face_detection\labels\train\06dc8666d58ce6bc.txt,face_detection,face_detection,train,True
06df4edb8323dd40,datasets\raw\face_detection\images\train\06df4edb8323dd40.jpg,datasets\raw\face_detection\labels\train\06df4edb8323dd40.txt,face_detection,face_detection,train,True
06dfa647a99d0766,datasets\raw\face_detection\images\train\06dfa647a99d0766.jpg,datasets\raw\face_detection\labels\train\06dfa647a99d0766.txt,face_detection,face_detection,train,True
06e2c4532bb0f195,datasets\raw\face_detection\images\train\06e2c4532bb0f195.jpg,datasets\raw\face_detection\labels\train\06e2c4532bb0f195.txt,face_detection,face_detection,train,True
06e69302d8b35a2f,datasets\raw\face_detection\images\train\06e69302d8b35a2f.jpg,datasets\raw\face_detection\labels\train\06e69302d8b35a2f.txt,face_detection,face_detection,train,True
06e84a2f2193a0b3,datasets\raw\face_detection\images\train\06e84a2f2193a0b3.jpg,datasets\raw\face_detection\labels\train\06e84a2f2193a0b3.txt,face_detection,face_detection,train,True
06ffa8473ba99c3a,datasets\raw\face_detection\images\train\06ffa8473ba99c3a.jpg,datasets\raw\face_detection\labels\train\06ffa8473ba99c3a.txt,face_detection,face_detection,train,True
07025d68f8fc5516,datasets\raw\face_detection\images\train\07025d68f8fc5516.jpg,datasets\raw\face_detection\labels\train\07025d68f8fc5516.txt,face_detection,face_detection,train,True
070385be724e33da,datasets\raw\face_detection\images\train\070385be724e33da.jpg,datasets\raw\face_detection\labels\train\070385be724e33da.txt,face_detection,face_detection,train,True
070559f79223cef7,datasets\raw\face_detection\images\train\070559f79223cef7.jpg,datasets\raw\face_detection\labels\train\070559f79223cef7.txt,face_detection,face_detection,train,True
0707ba3fad5ad6a9,datasets\raw\face_detection\images\train\0707ba3fad5ad6a9.jpg,datasets\raw\face_detection\labels\train\0707ba3fad5ad6a9.txt,face_detection,face_detection,train,True
070e5f471ef0c77e,datasets\raw\face_detection\images\train\070e5f471ef0c77e.jpg,datasets\raw\face_detection\labels\train\070e5f471ef0c77e.txt,face_detection,face_detection,train,True
070eccbba6ce8310,datasets\raw\face_detection\images\train\070eccbba6ce8310.jpg,datasets\raw\face_detection\labels\train\070eccbba6ce8310.txt,face_detection,face_detection,train,True
070f3e8aa47818f1,datasets\raw\face_detection\images\train\070f3e8aa47818f1.jpg,datasets\raw\face_detection\labels\train\070f3e8aa47818f1.txt,face_detection,face_detection,train,True
071157582d09698e,datasets\raw\face_detection\images\train\071157582d09698e.jpg,datasets\raw\face_detection\labels\train\071157582d09698e.txt,face_detection,face_detection,train,True
071d83bebca0f4f8,datasets\raw\face_detection\images\train\071d83bebca0f4f8.jpg,datasets\raw\face_detection\labels\train\071d83bebca0f4f8.txt,face_detection,face_detection,train,True
0725cec52f64d5c9,datasets\raw\face_detection\images\train\0725cec52f64d5c9.jpg,datasets\raw\face_detection\labels\train\0725cec52f64d5c9.txt,face_detection,face_detection,train,True
0729a84d58d6103d,datasets\raw\face_detection\images\train\0729a84d58d6103d.jpg,datasets\raw\face_detection\labels\train\0729a84d58d6103d.txt,face_detection,face_detection,train,True
072ee9a324f044d7,datasets\raw\face_detection\images\train\072ee9a324f044d7.jpg,datasets\raw\face_detection\labels\train\072ee9a324f044d7.txt,face_detection,face_detection,train,True
072fb766c968766b,datasets\raw\face_detection\images\train\072fb766c968766b.jpg,datasets\raw\face_detection\labels\train\072fb766c968766b.txt,face_detection,face_detection,train,True
