image_id,image_path,dataset_name,task,split,portrait_score_raw,portrait_score,std,raters
AF311,datasets\processed\scut_fbp5500\images\AF311.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.595652801459882,60
AF312,datasets\processed\scut_fbp5500\images\AF312.jpg,scut_fbp5500,portrait_score,unassigned,2.2333333333333334,2.2333333333333334,0.8102451327476412,60
AF313,datasets\processed\scut_fbp5500\images\AF313.jpg,scut_fbp5500,portrait_score,unassigned,2.6,2.6,0.5880159112340471,60
AF314,datasets\processed\scut_fbp5500\images\AF314.jpg,scut_fbp5500,portrait_score,unassigned,1.7333333333333334,1.7333333333333334,0.7333846926031607,60
AF315,datasets\processed\scut_fbp5500\images\AF315.jpg,scut_fbp5500,portrait_score,unassigned,3.2,3.2,0.5142049977013223,60
AF316,datasets\processed\scut_fbp5500\images\AF316.jpg,scut_fbp5500,portrait_score,unassigned,2.433333333333333,2.433333333333333,0.6207340287621397,60
AF317,datasets\processed\scut_fbp5500\images\AF317.jpg,scut_fbp5500,portrait_score,unassigned,3.9166666666666665,3.9166666666666665,0.787436662326019,60
AF318,datasets\processed\scut_fbp5500\images\AF318.jpg,scut_fbp5500,portrait_score,unassigned,2.0166666666666666,2.0166666666666666,0.6762726024084973,60
AF319,datasets\processed\scut_fbp5500\images\AF319.jpg,scut_fbp5500,portrait_score,unassigned,3.0166666666666666,3.0166666666666666,0.4691017983072983,60
AF32,datasets\processed\scut_fbp5500\images\AF32.jpg,scut_fbp5500,portrait_score,unassigned,3.15,3.15,0.5150283849343992,60
AF320,datasets\processed\scut_fbp5500\images\AF320.jpg,scut_fbp5500,portrait_score,unassigned,2.333333333333333,2.333333333333333,0.6288721857330795,60
AF321,datasets\processed\scut_fbp5500\images\AF321.jpg,scut_fbp5500,portrait_score,unassigned,2.4166666666666665,2.4166666666666665,0.561223441609872,60
AF322,datasets\processed\scut_fbp5500\images\AF322.jpg,scut_fbp5500,portrait_score,unassigned,1.8166666666666669,1.8166666666666669,0.7700245795475265,60
AF323,datasets\processed\scut_fbp5500\images\AF323.jpg,scut_fbp5500,portrait_score,unassigned,2.5166666666666666,2.5166666666666666,0.7246662976417858,60
AF324,datasets\processed\scut_fbp5500\images\AF324.jpg,scut_fbp5500,portrait_score,unassigned,2.833333333333333,2.833333333333333,0.4184987968176887,60
AF325,datasets\processed\scut_fbp5500\images\AF325.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.5357290823891439,60
AF326,datasets\processed\scut_fbp5500\images\AF326.jpg,scut_fbp5500,portrait_score,unassigned,2.833333333333333,2.833333333333333,0.4928872620664329,60
AF327,datasets\processed\scut_fbp5500\images\AF327.jpg,scut_fbp5500,portrait_score,unassigned,3.0166666666666666,3.0166666666666666,0.3440371810152268,60
AF328,datasets\processed\scut_fbp5500\images\AF328.jpg,scut_fbp5500,portrait_score,unassigned,2.85,2.85,0.515028384934399,60
AF329,datasets\processed\scut_fbp5500\images\AF329.jpg,scut_fbp5500,portrait_score,unassigned,3.1333333333333333,3.1333333333333333,0.5956528014598821,60
AF33,datasets\processed\scut_fbp5500\images\AF33.jpg,scut_fbp5500,portrait_score,unassigned,2.7,2.7,0.4974511303823161,60
AF330,datasets\processed\scut_fbp5500\images\AF330.jpg,scut_fbp5500,portrait_score,unassigned,3.25,3.25,0.5712015287450464,60
AF331,datasets\processed\scut_fbp5500\images\AF331.jpg,scut_fbp5500,portrait_score,unassigned,2.083333333333333,2.083333333333333,0.6960339624157418,60
AF332,datasets\processed\scut_fbp5500\images\AF332.jpg,scut_fbp5500,portrait_score,unassigned,2.433333333333333,2.433333333333333,0.6731324866865127,60
AF333,datasets\processed\scut_fbp5500\images\AF333.jpg,scut_fbp5500,portrait_score,unassigned,2.6,2.6,0.6430857812406507,60
AF334,datasets\processed\scut_fbp5500\images\AF334.jpg,scut_fbp5500,portrait_score,unassigned,2.25,2.25,0.7277781371744774,60
AF335,datasets\processed\scut_fbp5500\images\AF335.jpg,scut_fbp5500,portrait_score,unassigned,2.3833333333333333,2.3833333333333333,0.6661721329614916,60
AF336,datasets\processed\scut_fbp5500\images\AF336.jpg,scut_fbp5500,portrait_score,unassigned,2.65,2.65,0.5469483909592214,60
AF337,datasets\processed\scut_fbp5500\images\AF337.jpg,scut_fbp5500,portrait_score,unassigned,2.1333333333333333,2.1333333333333333,0.7694741031901113,60
AF338,datasets\processed\scut_fbp5500\images\AF338.jpg,scut_fbp5500,portrait_score,unassigned,3.1,3.1,0.5734226707429991,60
AF339,datasets\processed\scut_fbp5500\images\AF339.jpg,scut_fbp5500,portrait_score,unassigned,2.2,2.2,0.6050633809075329,60
AF34,datasets\processed\scut_fbp5500\images\AF34.jpg,scut_fbp5500,portrait_score,unassigned,2.2333333333333334,2.2333333333333334,0.6731324866865128,60
AF340,datasets\processed\scut_fbp5500\images\AF340.jpg,scut_fbp5500,portrait_score,unassigned,2.6166666666666667,2.6166666666666667,0.6402241838994506,60
AF341,datasets\processed\scut_fbp5500\images\AF341.jpg,scut_fbp5500,portrait_score,unassigned,2.4833333333333334,2.4833333333333334,0.5963637459756624,60
AF342,datasets\processed\scut_fbp5500\images\AF342.jpg,scut_fbp5500,portrait_score,unassigned,2.683333333333333,2.683333333333333,0.5039392842990978,60
AF343,datasets\processed\scut_fbp5500\images\AF343.jpg,scut_fbp5500,portrait_score,unassigned,2.9,2.9,0.5734226707429991,60
AF344,datasets\processed\scut_fbp5500\images\AF344.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.5956528014598821,60
AF345,datasets\processed\scut_fbp5500\images\AF345.jpg,scut_fbp5500,portrait_score,unassigned,1.5,1.5,0.6764814252025461,60
AF346,datasets\processed\scut_fbp5500\images\AF346.jpg,scut_fbp5500,portrait_score,unassigned,2.4,2.4,0.6937981927069209,60
AF347,datasets\processed\scut_fbp5500\images\AF347.jpg,scut_fbp5500,portrait_score,unassigned,2.716666666666667,2.716666666666667,0.5848849420870964,60
AF348,datasets\processed\scut_fbp5500\images\AF348.jpg,scut_fbp5500,portrait_score,unassigned,2.4166666666666665,2.4166666666666665,0.6186827632817332,60
AF349,datasets\processed\scut_fbp5500\images\AF349.jpg,scut_fbp5500,portrait_score,unassigned,2.566666666666667,2.566666666666667,0.6474635430261866,60
AF35,datasets\processed\scut_fbp5500\images\AF35.jpg,scut_fbp5500,portrait_score,unassigned,2.7666666666666666,2.7666666666666666,0.5634839166238779,60
AF350,datasets\processed\scut_fbp5500\images\AF350.jpg,scut_fbp5500,portrait_score,unassigned,2.2666666666666666,2.2666666666666666,0.6604227374117243,60
AF351,datasets\processed\scut_fbp5500\images\AF351.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.6234585511256955,60
AF352,datasets\processed\scut_fbp5500\images\AF352.jpg,scut_fbp5500,portrait_score,unassigned,2.1666666666666665,2.1666666666666665,0.6680776029892179,60
AF353,datasets\processed\scut_fbp5500\images\AF353.jpg,scut_fbp5500,portrait_score,unassigned,2.3833333333333333,2.3833333333333333,0.7611691868917491,60
AF354,datasets\processed\scut_fbp5500\images\AF354.jpg,scut_fbp5500,portrait_score,unassigned,2.816666666666667,2.816666666666667,0.5365194379932872,60
AF355,datasets\processed\scut_fbp5500\images\AF355.jpg,scut_fbp5500,portrait_score,unassigned,2.7,2.7,0.6189110173988076,60
AF356,datasets\processed\scut_fbp5500\images\AF356.jpg,scut_fbp5500,portrait_score,unassigned,3.1,3.1,0.5734226707429989,60
AF357,datasets\processed\scut_fbp5500\images\AF357.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.6234585511256955,60
AF358,datasets\processed\scut_fbp5500\images\AF358.jpg,scut_fbp5500,portrait_score,unassigned,3.066666666666667,3.066666666666667,0.6069279874259416,60
AF359,datasets\processed\scut_fbp5500\images\AF359.jpg,scut_fbp5500,portrait_score,unassigned,2.083333333333333,2.083333333333333,0.6454972243679027,60
AF36,datasets\processed\scut_fbp5500\images\AF36.jpg,scut_fbp5500,portrait_score,unassigned,2.4833333333333334,2.4833333333333334,0.6507275372101718,60
AF360,datasets\processed\scut_fbp5500\images\AF360.jpg,scut_fbp5500,portrait_score,unassigned,2.316666666666667,2.316666666666667,0.6762726024084974,60
AF361,datasets\processed\scut_fbp5500\images\AF361.jpg,scut_fbp5500,portrait_score,unassigned,2.933333333333333,2.933333333333333,0.5163977794943222,60
AF362,datasets\processed\scut_fbp5500\images\AF362.jpg,scut_fbp5500,portrait_score,unassigned,2.0166666666666666,2.0166666666666666,0.7008872504569528,60
AF363,datasets\processed\scut_fbp5500\images\AF363.jpg,scut_fbp5500,portrait_score,unassigned,2.033333333333333,2.033333333333333,0.7122812876724768,60
AF364,datasets\processed\scut_fbp5500\images\AF364.jpg,scut_fbp5500,portrait_score,unassigned,2.8,2.8,0.5461731270812971,60
AF365,datasets\processed\scut_fbp5500\images\AF365.jpg,scut_fbp5500,portrait_score,unassigned,1.9333333333333331,1.9333333333333331,0.6856066636017631,60
AF366,datasets\processed\scut_fbp5500\images\AF366.jpg,scut_fbp5500,portrait_score,unassigned,2.7666666666666666,2.7666666666666666,0.4997174342809082,60
AF367,datasets\processed\scut_fbp5500\images\AF367.jpg,scut_fbp5500,portrait_score,unassigned,2.6,2.6,0.5584482131582668,60
AF368,datasets\processed\scut_fbp5500\images\AF368.jpg,scut_fbp5500,portrait_score,unassigned,2.6,2.6,0.6161663873899261,60
AF369,datasets\processed\scut_fbp5500\images\AF369.jpg,scut_fbp5500,portrait_score,unassigned,3.15,3.15,0.5150283849343991,60
AF37,datasets\processed\scut_fbp5500\images\AF37.jpg,scut_fbp5500,portrait_score,unassigned,2.1666666666666665,2.1666666666666665,0.7170246117012378,60
AF370,datasets\processed\scut_fbp5500\images\AF370.jpg,scut_fbp5500,portrait_score,unassigned,2.5166666666666666,2.5166666666666666,0.5672313570575752,60
AF371,datasets\processed\scut_fbp5500\images\AF371.jpg,scut_fbp5500,portrait_score,unassigned,2.45,2.45,0.6223247830459755,60
AF372,datasets\processed\scut_fbp5500\images\AF372.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.6369063647932278,60
AF373,datasets\processed\scut_fbp5500\images\AF373.jpg,scut_fbp5500,portrait_score,unassigned,2.55,2.55,0.6223247830459756,60
AF374,datasets\processed\scut_fbp5500\images\AF374.jpg,scut_fbp5500,portrait_score,unassigned,2.283333333333333,2.283333333333333,0.7385663314751768,60
AF375,datasets\processed\scut_fbp5500\images\AF375.jpg,scut_fbp5500,portrait_score,unassigned,2.283333333333333,2.283333333333333,0.6402241838994506,60
AF376,datasets\processed\scut_fbp5500\images\AF376.jpg,scut_fbp5500,portrait_score,unassigned,2.6666666666666665,2.6666666666666665,0.5724365605193373,60
AF377,datasets\processed\scut_fbp5500\images\AF377.jpg,scut_fbp5500,portrait_score,unassigned,2.1166666666666667,2.1166666666666667,0.6402241838994508,60
AF378,datasets\processed\scut_fbp5500\images\AF378.jpg,scut_fbp5500,portrait_score,unassigned,2.933333333333333,2.933333333333333,0.4061671471357935,60
AF379,datasets\processed\scut_fbp5500\images\AF379.jpg,scut_fbp5500,portrait_score,unassigned,2.5,2.5,0.6243640832675885,60
AF38,datasets\processed\scut_fbp5500\images\AF38.jpg,scut_fbp5500,portrait_score,unassigned,2.316666666666667,2.316666666666667,0.6507275372101721,60
AF380,datasets\processed\scut_fbp5500\images\AF380.jpg,scut_fbp5500,portrait_score,unassigned,2.9,2.9,0.3991516427353207,60
AF381,datasets\processed\scut_fbp5500\images\AF381.jpg,scut_fbp5500,portrait_score,unassigned,2.8666666666666667,2.8666666666666667,0.5956528014598821,60
AF382,datasets\processed\scut_fbp5500\images\AF382.jpg,scut_fbp5500,portrait_score,unassigned,2.1166666666666667,2.1166666666666667,0.6911465950282972,60
AF383,datasets\processed\scut_fbp5500\images\AF383.jpg,scut_fbp5500,portrait_score,unassigned,2.4833333333333334,2.4833333333333334,0.650727537210172,60
AF384,datasets\processed\scut_fbp5500\images\AF384.jpg,scut_fbp5500,portrait_score,unassigned,2.033333333333333,2.033333333333333,0.7122812876724767,60
AF385,datasets\processed\scut_fbp5500\images\AF385.jpg,scut_fbp5500,portrait_score,unassigned,2.4833333333333334,2.4833333333333334,0.6507275372101722,60
AF386,datasets\processed\scut_fbp5500\images\AF386.jpg,scut_fbp5500,portrait_score,unassigned,3.0,3.0,0.4509876168016973,60
AF387,datasets\processed\scut_fbp5500\images\AF387.jpg,scut_fbp5500,portrait_score,unassigned,2.283333333333333,2.283333333333333,0.6131791749276648,60
AF388,datasets\processed\scut_fbp5500\images\AF388.jpg,scut_fbp5500,portrait_score,unassigned,1.6,1.6,0.6161663873899262,60
AF389,datasets\processed\scut_fbp5500\images\AF389.jpg,scut_fbp5500,portrait_score,unassigned,2.833333333333333,2.833333333333333,0.4928872620664329,60
AF39,datasets\processed\scut_fbp5500\images\AF39.jpg,scut_fbp5500,portrait_score,unassigned,1.85,1.85,0.6845758305670819,60
AF390,datasets\processed\scut_fbp5500\images\AF390.jpg,scut_fbp5500,portrait_score,unassigned,2.683333333333333,2.683333333333333,0.5365194379932872,60
AF391,datasets\processed\scut_fbp5500\images\AF391.jpg,scut_fbp5500,portrait_score,unassigned,1.35,1.35,0.5150283849343992,60
AF392,datasets\processed\scut_fbp5500\images\AF392.jpg,scut_fbp5500,portrait_score,unassigned,2.9833333333333334,2.9833333333333334,0.3440371810152268,60
AF393,datasets\processed\scut_fbp5500\images\AF393.jpg,scut_fbp5500,portrait_score,unassigned,2.7666666666666666,2.7666666666666666,0.5325559305923083,60
AF394,datasets\processed\scut_fbp5500\images\AF394.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.5513209612012653,60
AF395,datasets\processed\scut_fbp5500\images\AF395.jpg,scut_fbp5500,portrait_score,unassigned,4.033333333333333,4.033333333333333,0.6369063647932279,60
AF396,datasets\processed\scut_fbp5500\images\AF396.jpg,scut_fbp5500,portrait_score,unassigned,2.0,2.0,0.7364596943186587,60
AF397,datasets\processed\scut_fbp5500\images\AF397.jpg,scut_fbp5500,portrait_score,unassigned,2.6666666666666665,2.6666666666666665,0.5420196589926082,60
AF398,datasets\processed\scut_fbp5500\images\AF398.jpg,scut_fbp5500,portrait_score,unassigned,4.066666666666666,4.066666666666666,0.8206377566768518,60
AF399,datasets\processed\scut_fbp5500\images\AF399.jpg,scut_fbp5500,portrait_score,unassigned,2.1333333333333333,2.1333333333333333,0.6500760494407537,60
AF4,datasets\processed\scut_fbp5500\images\AF4.jpg,scut_fbp5500,portrait_score,unassigned,2.683333333333333,2.683333333333333,0.5963637459756623,60
AF40,datasets\processed\scut_fbp5500\images\AF40.jpg,scut_fbp5500,portrait_score,unassigned,2.583333333333333,2.583333333333333,0.5906522297402891,60
AF400,datasets\processed\scut_fbp5500\images\AF400.jpg,scut_fbp5500,portrait_score,unassigned,2.783333333333333,2.783333333333333,0.4544196025054849,60
AF401,datasets\processed\scut_fbp5500\images\AF401.jpg,scut_fbp5500,portrait_score,unassigned,1.8333333333333333,1.8333333333333333,0.7170246117012377,60
AF402,datasets\processed\scut_fbp5500\images\AF402.jpg,scut_fbp5500,portrait_score,unassigned,3.466666666666667,3.466666666666667,0.6756457467795108,60
AF403,datasets\processed\scut_fbp5500\images\AF403.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.5812513288970896,60
AF404,datasets\processed\scut_fbp5500\images\AF404.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.5513209612012652,60
AF405,datasets\processed\scut_fbp5500\images\AF405.jpg,scut_fbp5500,portrait_score,unassigned,2.8,2.8,0.5763708787148326,60
AF406,datasets\processed\scut_fbp5500\images\AF406.jpg,scut_fbp5500,portrait_score,unassigned,2.583333333333333,2.583333333333333,0.590652229740289,60
AF407,datasets\processed\scut_fbp5500\images\AF407.jpg,scut_fbp5500,portrait_score,unassigned,3.2666666666666666,3.2666666666666666,0.5783280010825675,60
AF408,datasets\processed\scut_fbp5500\images\AF408.jpg,scut_fbp5500,portrait_score,unassigned,3.1,3.1,0.3991516427353207,60
AF409,datasets\processed\scut_fbp5500\images\AF409.jpg,scut_fbp5500,portrait_score,unassigned,4.183333333333334,4.183333333333334,0.7476894729916953,60
AF41,datasets\processed\scut_fbp5500\images\AF41.jpg,scut_fbp5500,portrait_score,unassigned,4.25,4.25,0.6541911813032298,60
AF410,datasets\processed\scut_fbp5500\images\AF410.jpg,scut_fbp5500,portrait_score,unassigned,2.2666666666666666,2.2666666666666666,0.6604227374117244,60
AF411,datasets\processed\scut_fbp5500\images\AF411.jpg,scut_fbp5500,portrait_score,unassigned,2.4166666666666665,2.4166666666666665,0.6960339624157418,60
AF412,datasets\processed\scut_fbp5500\images\AF412.jpg,scut_fbp5500,portrait_score,unassigned,3.066666666666667,3.066666666666667,0.5783280010825674,60
AF413,datasets\processed\scut_fbp5500\images\AF413.jpg,scut_fbp5500,portrait_score,unassigned,1.8333333333333333,1.8333333333333333,0.668077602989218,60
AF414,datasets\processed\scut_fbp5500\images\AF414.jpg,scut_fbp5500,portrait_score,unassigned,2.35,2.35,0.7089022308339537,60
AF415,datasets\processed\scut_fbp5500\images\AF415.jpg,scut_fbp5500,portrait_score,unassigned,2.55,2.55,0.6489887831680653,60
AF416,datasets\processed\scut_fbp5500\images\AF416.jpg,scut_fbp5500,portrait_score,unassigned,2.533333333333333,2.533333333333333,0.595652801459882,60
AF417,datasets\processed\scut_fbp5500\images\AF417.jpg,scut_fbp5500,portrait_score,unassigned,2.933333333333333,2.933333333333333,0.6342396132422269,60
AF418,datasets\processed\scut_fbp5500\images\AF418.jpg,scut_fbp5500,portrait_score,unassigned,2.7333333333333334,2.7333333333333334,0.482460735792998,60
AF419,datasets\processed\scut_fbp5500\images\AF419.jpg,scut_fbp5500,portrait_score,unassigned,2.7333333333333334,2.7333333333333334,0.634239613242227,60
AF42,datasets\processed\scut_fbp5500\images\AF42.jpg,scut_fbp5500,portrait_score,unassigned,2.3,2.3,0.6962368581968815,60
AF420,datasets\processed\scut_fbp5500\images\AF420.jpg,scut_fbp5500,portrait_score,unassigned,3.4166666666666665,3.4166666666666665,0.6454972243679027,60
AF421,datasets\processed\scut_fbp5500\images\AF421.jpg,scut_fbp5500,portrait_score,unassigned,2.55,2.55,0.5944660045019181,60
AF422,datasets\processed\scut_fbp5500\images\AF422.jpg,scut_fbp5500,portrait_score,unassigned,2.3666666666666667,2.3666666666666667,0.7122812876724768,60
AF423,datasets\processed\scut_fbp5500\images\AF423.jpg,scut_fbp5500,portrait_score,unassigned,2.95,2.95,0.4288336566604185,60
AF424,datasets\processed\scut_fbp5500\images\AF424.jpg,scut_fbp5500,portrait_score,unassigned,2.6,2.6,0.5880159112340473,60
AF425,datasets\processed\scut_fbp5500\images\AF425.jpg,scut_fbp5500,portrait_score,unassigned,2.466666666666667,2.466666666666667,0.7002824288999323,60
AF426,datasets\processed\scut_fbp5500\images\AF426.jpg,scut_fbp5500,portrait_score,unassigned,2.3666666666666667,2.3666666666666667,0.6629841797500676,60
AF427,datasets\processed\scut_fbp5500\images\AF427.jpg,scut_fbp5500,portrait_score,unassigned,2.333333333333333,2.333333333333333,0.7287478619712606,60
AF428,datasets\processed\scut_fbp5500\images\AF428.jpg,scut_fbp5500,portrait_score,unassigned,2.7666666666666666,2.7666666666666666,0.4645634607236648,60
AF429,datasets\processed\scut_fbp5500\images\AF429.jpg,scut_fbp5500,portrait_score,unassigned,2.466666666666667,2.466666666666667,0.6756457467795108,60
AF43,datasets\processed\scut_fbp5500\images\AF43.jpg,scut_fbp5500,portrait_score,unassigned,2.1666666666666665,2.1666666666666665,0.668077602989218,60
AF430,datasets\processed\scut_fbp5500\images\AF430.jpg,scut_fbp5500,portrait_score,unassigned,2.816666666666667,2.816666666666667,0.5963637459756623,60
AF431,datasets\processed\scut_fbp5500\images\AF431.jpg,scut_fbp5500,portrait_score,unassigned,2.933333333333333,2.933333333333333,0.4061671471357935,60
AF432,datasets\processed\scut_fbp5500\images\AF432.jpg,scut_fbp5500,portrait_score,unassigned,3.033333333333333,3.033333333333333,0.5513209612012652,60
AF433,datasets\processed\scut_fbp5500\images\AF433.jpg,scut_fbp5500,portrait_score,unassigned,3.9166666666666665,3.9166666666666665,0.6712413662397545,60
AF434,datasets\processed\scut_fbp5500\images\AF434.jpg,scut_fbp5500,portrait_score,unassigned,3.0,3.0,0.5523447707389941,60
AF435,datasets\processed\scut_fbp5500\images\AF435.jpg,scut_fbp5500,portrait_score,unassigned,1.6833333333333331,1.6833333333333331,0.6507275372101721,60
AF436,datasets\processed\scut_fbp5500\images\AF436.jpg,scut_fbp5500,portrait_score,unassigned,2.05,2.05,0.790301379972502,60
AF437,datasets\processed\scut_fbp5500\images\AF437.jpg,scut_fbp5500,portrait_score,unassigned,3.083333333333333,3.083333333333333,0.5612234416098719,60
AF438,datasets\processed\scut_fbp5500\images\AF438.jpg,scut_fbp5500,portrait_score,unassigned,2.7,2.7,0.7433319399039409,60
AF439,datasets\processed\scut_fbp5500\images\AF439.jpg,scut_fbp5500,portrait_score,unassigned,2.783333333333333,2.783333333333333,0.5237306419436756,60
AF44,datasets\processed\scut_fbp5500\images\AF44.jpg,scut_fbp5500,portrait_score,unassigned,2.783333333333333,2.783333333333333,0.6661721329614917,60
AF440,datasets\processed\scut_fbp5500\images\AF440.jpg,scut_fbp5500,portrait_score,unassigned,2.583333333333333,2.583333333333333,0.6454972243679028,60
AF441,datasets\processed\scut_fbp5500\images\AF441.jpg,scut_fbp5500,portrait_score,unassigned,3.0,3.0,0.802538345881472,60
AF442,datasets\processed\scut_fbp5500\images\AF442.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.5812513288970897,60
AF443,datasets\processed\scut_fbp5500\images\AF443.jpg,scut_fbp5500,portrait_score,unassigned,2.0,2.0,0.6106401198187058,60
AF444,datasets\processed\scut_fbp5500\images\AF444.jpg,scut_fbp5500,portrait_score,unassigned,3.1666666666666665,3.1666666666666665,0.6929833971319697,60
AF445,datasets\processed\scut_fbp5500\images\AF445.jpg,scut_fbp5500,portrait_score,unassigned,2.1666666666666665,2.1666666666666665,0.7402854847084714,60
AF446,datasets\processed\scut_fbp5500\images\AF446.jpg,scut_fbp5500,portrait_score,unassigned,3.05,3.05,0.5344092255369316,60
AF447,datasets\processed\scut_fbp5500\images\AF447.jpg,scut_fbp5500,portrait_score,unassigned,3.983333333333333,3.983333333333333,0.7008872504569529,60
AF448,datasets\processed\scut_fbp5500\images\AF448.jpg,scut_fbp5500,portrait_score,unassigned,2.683333333333333,2.683333333333333,0.4691017983072982,60
AF449,datasets\processed\scut_fbp5500\images\AF449.jpg,scut_fbp5500,portrait_score,unassigned,2.6666666666666665,2.6666666666666665,0.601316822402263,60
AF45,datasets\processed\scut_fbp5500\images\AF45.jpg,scut_fbp5500,portrait_score,unassigned,2.6666666666666665,2.6666666666666665,0.5420196589926082,60
AF450,datasets\processed\scut_fbp5500\images\AF450.jpg,scut_fbp5500,portrait_score,unassigned,3.1,3.1,0.3541521266540119,60
AF451,datasets\processed\scut_fbp5500\images\AF451.jpg,scut_fbp5500,portrait_score,unassigned,3.0166666666666666,3.0166666666666666,0.5963637459756624,60
AF452,datasets\processed\scut_fbp5500\images\AF452.jpg,scut_fbp5500,portrait_score,unassigned,2.6166666666666667,2.6166666666666667,0.6911465950282972,60
AF453,datasets\processed\scut_fbp5500\images\AF453.jpg,scut_fbp5500,portrait_score,unassigned,4.1,4.1,0.705907277725455,60
AF454,datasets\processed\scut_fbp5500\images\AF454.jpg,scut_fbp5500,portrait_score,unassigned,2.8,2.8,0.5142049977013224,60
AF455,datasets\processed\scut_fbp5500\images\AF455.jpg,scut_fbp5500,portrait_score,unassigned,2.2666666666666666,2.2666666666666666,0.7098977407062844,60
AF456,datasets\processed\scut_fbp5500\images\AF456.jpg,scut_fbp5500,portrait_score,unassigned,2.65,2.65,0.6331251516304802,60
AF457,datasets\processed\scut_fbp5500\images\AF457.jpg,scut_fbp5500,portrait_score,unassigned,2.583333333333333,2.583333333333333,0.5612234416098721,60
AF458,datasets\processed\scut_fbp5500\images\AF458.jpg,scut_fbp5500,portrait_score,unassigned,2.55,2.55,0.5944660045019181,60
AF459,datasets\processed\scut_fbp5500\images\AF459.jpg,scut_fbp5500,portrait_score,unassigned,2.083333333333333,2.083333333333333,0.6712413662397545,60
AF46,datasets\processed\scut_fbp5500\images\AF46.jpg,scut_fbp5500,portrait_score,unassigned,2.2,2.2,0.6324555320336759,60
AF460,datasets\processed\scut_fbp5500\images\AF460.jpg,scut_fbp5500,portrait_score,unassigned,2.6333333333333333,2.6333333333333333,0.6369063647932279,60
AF461,datasets\processed\scut_fbp5500\images\AF461.jpg,scut_fbp5500,portrait_score,unassigned,2.35,2.35,0.6593525329532482,60
AF462,datasets\processed\scut_fbp5500\images\AF462.jpg,scut_fbp5500,portrait_score,unassigned,2.65,2.65,0.4809947319913076,60
AF463,datasets\processed\scut_fbp5500\images\AF463.jpg,scut_fbp5500,portrait_score,unassigned,2.316666666666667,2.316666666666667,0.7917298517752696,60
AF464,datasets\processed\scut_fbp5500\images\AF464.jpg,scut_fbp5500,portrait_score,unassigned,3.316666666666667,3.316666666666667,0.5365194379932874,60
AF465,datasets\processed\scut_fbp5500\images\AF465.jpg,scut_fbp5500,portrait_score,unassigned,2.3833333333333333,2.3833333333333333,0.6911465950282971,60
AF466,datasets\processed\scut_fbp5500\images\AF466.jpg,scut_fbp5500,portrait_score,unassigned,2.95,2.95,0.5944660045019181,60
AF467,datasets\processed\scut_fbp5500\images\AF467.jpg,scut_fbp5500,portrait_score,unassigned,3.2666666666666666,3.2666666666666666,0.6069279874259416,60
AF468,datasets\processed\scut_fbp5500\images\AF468.jpg,scut_fbp5500,portrait_score,unassigned,2.683333333333333,2.683333333333333,0.7700245795475265,60
AF469,datasets\processed\scut_fbp5500\images\AF469.jpg,scut_fbp5500,portrait_score,unassigned,2.8833333333333333,2.8833333333333333,0.5551505114790765,60
AF47,datasets\processed\scut_fbp5500\images\AF47.jpg,scut_fbp5500,portrait_score,unassigned,2.8833333333333333,2.8833333333333333,0.5551505114790765,60
AF470,datasets\processed\scut_fbp5500\images\AF470.jpg,scut_fbp5500,portrait_score,unassigned,3.6166666666666663,3.6166666666666663,0.761169186891749,60
AF471,datasets\processed\scut_fbp5500\images\AF471.jpg,scut_fbp5500,portrait_score,unassigned,3.25,3.25,0.4738947891530783,60
AF472,datasets\processed\scut_fbp5500\images\AF472.jpg,scut_fbp5500,portrait_score,unassigned,3.0166666666666666,3.0166666666666666,0.4314605336417172,60
AF473,datasets\processed\scut_fbp5500\images\AF473.jpg,scut_fbp5500,portrait_score,unassigned,2.65,2.65,0.605763280945926,60
AF474,datasets\processed\scut_fbp5500\images\AF474.jpg,scut_fbp5500,portrait_score,unassigned,2.183333333333333,2.183333333333333,0.6762726024084973,60
AF475,datasets\processed\scut_fbp5500\images\AF475.jpg,scut_fbp5500,portrait_score,unassigned,1.85,1.85,0.7089022308339535,60
AF476,datasets\processed\scut_fbp5500\images\AF476.jpg,scut_fbp5500,portrait_score,unassigned,3.966666666666667,3.966666666666667,0.7122812876724768,60
AF477,datasets\processed\scut_fbp5500\images\AF477.jpg,scut_fbp5500,portrait_score,unassigned,3.25,3.25,0.5712015287450464,60
AF478,datasets\processed\scut_fbp5500\images\AF478.jpg,scut_fbp5500,portrait_score,unassigned,2.933333333333333,2.933333333333333,0.5482380612028067,60
